user_id,age,gender
1596,0-19,male
1597,50-up,female
1598,50-up,male
1599,0-19,female
1600,50-up,undefined
1601,0-19,female
1602,50-up,male
1603,0-19,female
1604,0-19,male
1605,0-19,male
1606,50-up,female
1607,0-19,male
1608,20-49,male
1609,50-up,undefined
1610,0-19,male
1611,0-19,female
1612,20-49,male
1613,20-49,male
1614,50-up,male
1615,50-up,male
1616,0-19,male
1617,0-19,female
1618,0-19,female
1619,50-up,male
1620,50-up,female
1621,20-49,female
1622,50-up,male
1623,20-49,female
1624,0-19,undefined
1625,50-up,undefined
1626,50-up,female
1627,0-19,male
1628,0-19,undefined
1629,0-19,female
1630,0-19,male
1631,50-up,female
1632,20-49,female
1633,0-19,female
1634,0-19,male
1635,0-19,male
1636,50-up,female
1637,0-19,male
1638,20-49,undefined
1639,0-19,female
1640,50-up,male
1641,50-up,female
1642,50-up,female
1643,20-49,female
1644,0-19,female
1645,0-19,female
1646,0-19,female
1647,0-19,male
1648,20-49,female
1649,50-up,female
1650,50-up,female
1651,0-19,male
1652,50-up,female
1653,0-19,female
1654,0-19,female
1655,50-up,female
1656,50-up,undefined
1657,50-up,male
1658,50-up,undefined
1659,20-49,undefined
1660,50-up,male
1661,20-49,female
1662,20-49,female
1663,0-19,female
1664,0-19,male
1665,0-19,male
1666,0-19,male
1667,50-up,female
1668,50-up,female
1669,20-49,male
1670,20-49,female
1671,50-up,undefined
1672,50-up,male
1673,50-up,undefined
1674,50-up,undefined
1675,0-19,male
1676,0-19,female
1677,20-49,male
1678,20-49,undefined
1679,0-19,undefined
1680,50-up,female
1681,0-19,undefined
1682,0-19,female
1683,50-up,male
1684,50-up,female
1685,20-49,male
1686,50-up,female
1687,20-49,female
1688,50-up,male
1689,20-49,male
1690,20-49,male
1691,0-19,male
1692,50-up,male
1693,50-up,female
1694,0-19,female
1695,0-19,female
1696,50-up,undefined
1697,0-19,undefined
1698,50-up,male
1699,50-up,female
1700,0-19,female
1701,50-up,female
1702,50-up,male
1703,50-up,male
1704,50-up,male
1705,0-19,male
1706,50-up,male
1707,50-up,female
1708,50-up,male
1709,50-up,male
1710,50-up,female
1711,50-up,undefined
1712,20-49,male
1713,0-19,male
1714,50-up,female
1715,0-19,undefined
1716,0-19,male
1717,20-49,male
1718,50-up,undefined
1719,0-19,female
1720,50-up,female
1721,0-19,male
1722,20-49,male
1723,0-19,undefined
1724,0-19,female
1725,20-49,male
1726,20-49,female
1727,0-19,male
1728,50-up,male
1729,0-19,female
1730,50-up,female
1731,0-19,male
1732,0-19,female
1733,0-19,male
1734,0-19,female
1735,50-up,female
1736,50-up,female
1737,50-up,male
1738,20-49,male
1739,50-up,male
1740,50-up,male
1741,0-19,female
1742,0-19,male
1743,0-19,undefined
1744,50-up,female
1745,0-19,female
1746,0-19,male
1747,0-19,undefined
1748,50-up,male
1749,0-19,male
1750,50-up,female
1751,0-19,female
1752,50-up,male
1753,50-up,female
1754,0-19,male
1755,0-19,male
1756,50-up,undefined
1757,50-up,female
1758,0-19,male
1759,50-up,male
1760,50-up,male
1761,20-49,female
1762,0-19,female
1763,20-49,female
1764,0-19,female
1765,0-19,male
1766,0-19,female
1767,0-19,male
1768,0-19,female
1769,20-49,female
1770,0-19,female
1771,50-up,male
1772,0-19,female
1773,0-19,female
1774,50-up,female
1775,0-19,male
1776,50-up,male
1777,0-19,undefined
1778,50-up,female
1779,0-19,male
1780,0-19,male
1781,0-19,male
1782,0-19,male
1783,0-19,undefined
1784,50-up,male
1785,0-19,female
1786,0-19,undefined
1787,0-19,undefined
1788,0-19,male
1789,0-19,undefined
1790,0-19,undefined
1791,50-up,undefined
1792,0-19,female
1793,50-up,undefined
1794,0-19,female
1795,50-up,undefined
1796,0-19,undefined
1797,50-up,male
1798,50-up,male
1799,20-49,undefined
1800,0-19,female
1801,0-19,male
1802,0-19,male
1803,0-19,female
1804,20-49,female
1805,0-19,female
1806,0-19,male
1807,0-19,male
1808,0-19,male
1809,0-19,undefined
1810,50-up,male
1811,0-19,male
1812,50-up,male
1813,50-up,female
1814,0-19,male
1815,50-up,undefined
1816,0-19,female
1817,50-up,male
1818,50-up,undefined
1819,0-19,female
1820,50-up,male
1821,0-19,female
1822,20-49,female
1823,20-49,male
1824,50-up,male
1825,50-up,male
1826,50-up,undefined
1827,0-19,undefined
1828,50-up,female
1829,20-49,male
1830,50-up,female
1831,0-19,male
1832,0-19,male
1833,50-up,male
1834,0-19,male
1835,0-19,male
1836,0-19,female
1837,50-up,female
1838,0-19,female
1839,50-up,male
1840,0-19,male
1841,20-49,male
1842,20-49,female
1843,0-19,male
1844,20-49,male
1845,0-19,female
1846,20-49,male
1847,20-49,undefined
1848,20-49,female
1849,0-19,male
1850,0-19,female
1851,0-19,male
1852,50-up,undefined
1853,50-up,female
1854,50-up,female
1855,20-49,female
1856,0-19,undefined
1857,0-19,undefined
1858,20-49,male
1859,20-49,male
1860,20-49,undefined
1861,0-19,male
1862,20-49,undefined
1863,50-up,male
1864,0-19,female
1865,50-up,male
1866,50-up,female
1867,0-19,male
1868,0-19,female
1869,0-19,male
1870,0-19,undefined
1871,0-19,female
1872,50-up,male
1873,0-19,male
1874,20-49,male
1875,50-up,female
1876,50-up,undefined
1877,0-19,female
1878,0-19,male
1879,0-19,female
1880,0-19,undefined
1881,50-up,male
1882,50-up,undefined
1883,0-19,undefined
1884,50-up,male
1885,50-up,female
1886,50-up,male
1887,20-49,female
1888,0-19,undefined
1889,50-up,female
1890,0-19,male
1891,50-up,male
1892,0-19,female
1893,0-19,female
1894,50-up,female
1895,0-19,female
1896,50-up,undefined
1897,0-19,male
1898,50-up,female
1899,0-19,undefined
1900,50-up,female
1901,50-up,male
1902,0-19,male
1903,0-19,undefined
1904,50-up,male
1905,50-up,male
1906,50-up,male
1907,0-19,male
1908,0-19,undefined
1909,20-49,male
1910,0-19,undefined
1911,50-up,undefined
1912,50-up,male
1913,20-49,female
1914,50-up,male
1915,50-up,female
1916,50-up,female
1917,50-up,undefined
1918,0-19,male
1919,20-49,male
1920,0-19,female
1921,50-up,female
1922,50-up,female
1923,0-19,female
1924,0-19,undefined
1925,20-49,male
1926,50-up,female
1927,50-up,male
1928,50-up,undefined
1929,0-19,male
1930,0-19,male
1931,20-49,female
1932,0-19,undefined
1933,0-19,female
1934,50-up,female
1935,20-49,female
1936,50-up,male
1937,20-49,female
1938,50-up,female
1939,50-up,undefined
1940,50-up,male
1941,0-19,male
1942,50-up,undefined
1943,50-up,female
1944,50-up,male
1945,50-up,female
1946,50-up,undefined
1947,50-up,female
1948,0-19,female
1949,0-19,female
1950,0-19,undefined
1951,0-19,female
1952,20-49,male
1953,50-up,male
1954,20-49,male
1955,50-up,female
1956,0-19,male
1957,50-up,male
1958,0-19,female
1959,0-19,male
1960,20-49,undefined
1961,20-49,female
1962,50-up,female
1963,0-19,undefined
1964,0-19,male
1965,0-19,male
1966,0-19,female
1967,50-up,male
1968,0-19,male
1969,0-19,female
1970,20-49,male
1971,50-up,female
1972,50-up,female
1973,0-19,female
1974,0-19,male
1975,20-49,male
1976,50-up,undefined
1977,20-49,undefined
1978,50-up,undefined
1979,0-19,undefined
1980,20-49,female
1981,20-49,female
1982,50-up,undefined
1983,50-up,female
1984,50-up,female
1985,0-19,male
1986,50-up,female
1987,50-up,female
1988,0-19,female
1989,0-19,female
1990,50-up,male
1991,50-up,male
1992,0-19,male
1993,20-49,female
1994,20-49,male
1995,20-49,undefined
1996,50-up,female
1997,0-19,female
1998,0-19,female
1999,20-49,male
2000,0-19,undefined
2001,0-19,female
2002,50-up,male
2003,50-up,undefined
2004,20-49,undefined
2005,0-19,male
2006,50-up,male
2007,0-19,undefined
2008,20-49,male
2009,20-49,female
2010,20-49,undefined
2011,50-up,male
2012,0-19,female
2013,50-up,undefined
2014,50-up,female
2015,0-19,female
2016,0-19,male
2017,50-up,male
2018,0-19,female
2019,0-19,undefined
2020,50-up,male
2021,0-19,female
2022,0-19,male
2023,0-19,female
2024,50-up,female
2025,0-19,female
2026,0-19,male
2027,0-19,male
2028,50-up,male
2029,0-19,undefined
2030,20-49,female
2031,0-19,female
2032,50-up,female
2033,50-up,female
2034,0-19,male
2035,0-19,undefined
2036,0-19,female
2037,20-49,male
2038,50-up,male
2039,50-up,undefined
2040,0-19,female
2041,20-49,female
2042,0-19,male
2043,50-up,female
2044,50-up,male
2045,0-19,female
2046,0-19,undefined
2047,0-19,male
2048,20-49,female
2049,20-49,undefined
2050,20-49,male
2051,20-49,female
2052,20-49,female
2053,0-19,female
2054,20-49,female
2055,0-19,male
2056,0-19,female
2057,0-19,male
2058,20-49,female
2059,0-19,undefined
2060,0-19,undefined
2061,50-up,undefined
2062,20-49,undefined
2063,0-19,male
2064,0-19,female
2065,0-19,undefined
2066,0-19,female
2067,0-19,male
2068,50-up,female
2069,0-19,male
2070,0-19,female
2071,50-up,male
2072,50-up,female
2073,0-19,female
2074,0-19,male
2075,0-19,female
2076,0-19,female
2077,20-49,undefined
2078,50-up,undefined
2079,0-19,male
2080,50-up,female
2081,0-19,male
2082,0-19,male
2083,50-up,undefined
2084,50-up,undefined
2085,50-up,undefined
2086,0-19,female
2087,0-19,male
2088,0-19,male
2089,0-19,female
2090,0-19,undefined
2091,50-up,undefined
2092,50-up,undefined
2093,20-49,female
2094,50-up,male
2095,0-19,undefined
2096,50-up,male
2097,50-up,male
2098,50-up,undefined
2099,50-up,male
2100,50-up,female
2101,20-49,male
2102,20-49,female
2103,50-up,male
2104,50-up,male
2105,50-up,male
2106,50-up,female
2107,0-19,female
2108,20-49,male
2109,0-19,undefined
2110,0-19,male
2111,50-up,male
2112,50-up,female
2113,0-19,undefined
2114,50-up,male
2115,50-up,male
2116,50-up,male
2117,50-up,undefined
2118,0-19,male
2119,50-up,undefined
2120,0-19,female
2121,0-19,female
2122,0-19,undefined
2123,0-19,female
2124,0-19,undefined
2125,50-up,male
2126,50-up,male
2127,50-up,female
2128,50-up,male
2129,20-49,female
2130,20-49,female
2131,50-up,male
2132,50-up,female
2133,0-19,female
2134,50-up,female
2135,0-19,male
2136,0-19,female
2137,50-up,male
2138,0-19,female
2139,0-19,male
2140,50-up,female
2141,0-19,male
2142,50-up,male
2143,50-up,undefined
2144,0-19,undefined
2145,50-up,undefined
2146,0-19,female
2147,0-19,male
2148,50-up,undefined
2149,50-up,female
2150,0-19,female
2151,0-19,male
2152,0-19,male
2153,0-19,female
2154,0-19,female
2155,0-19,male
2156,0-19,female
2157,20-49,male
2158,0-19,male
2159,50-up,male
2160,50-up,undefined
2161,0-19,male
2162,0-19,undefined
2163,0-19,male
2164,50-up,male
2165,50-up,male
2166,20-49,undefined
2167,50-up,male
2168,20-49,female
2169,0-19,female
2170,0-19,male
2171,50-up,female
2172,0-19,undefined
2173,50-up,male
2174,0-19,undefined
2175,50-up,female
2176,0-19,male
2177,20-49,undefined
2178,50-up,male
2179,0-19,female
2180,50-up,female
2181,50-up,female
2182,0-19,female
2183,0-19,female
2184,0-19,female
2185,0-19,undefined
2186,50-up,male
2187,0-19,male
2188,50-up,female
2189,0-19,male
2190,50-up,female
2191,0-19,male
2192,50-up,female
2193,0-19,undefined
2194,0-19,female
2195,50-up,female
2196,0-19,female
2197,0-19,female
2198,0-19,undefined
2199,20-49,male
2200,50-up,undefined
2201,20-49,undefined
2202,20-49,undefined
2203,0-19,undefined
2204,20-49,female
2205,20-49,female
2206,20-49,female
2207,0-19,male
2208,50-up,undefined
2209,0-19,undefined
2210,0-19,female
2211,0-19,female
2212,50-up,undefined
2213,0-19,undefined
2214,0-19,male
2215,50-up,undefined
2216,50-up,male
2217,0-19,female
2218,0-19,female
2219,0-19,male
2220,50-up,female
2221,50-up,male
2222,0-19,male
2223,50-up,undefined
2224,50-up,female
2225,0-19,male
2226,0-19,male
2227,50-up,undefined
2228,0-19,undefined
2229,20-49,undefined
2230,0-19,male
2231,50-up,male
2232,0-19,female
2233,0-19,male
2234,0-19,female
2235,50-up,female
2236,50-up,female
2237,50-up,female
2238,20-49,undefined
2239,0-19,female
2240,0-19,female
2241,50-up,male
2242,50-up,male
2243,0-19,undefined
2244,50-up,female
2245,50-up,undefined
2246,0-19,female
2247,50-up,male
2248,0-19,undefined
2249,50-up,female
2250,50-up,male
2251,20-49,female
2252,20-49,female
2253,50-up,undefined
2254,0-19,male
2255,0-19,male
2256,50-up,female
2257,0-19,undefined
2258,0-19,female
2259,0-19,male
2260,50-up,male
2261,0-19,undefined
2262,0-19,female
2263,0-19,female
2264,50-up,undefined
2265,50-up,female
2266,0-19,female
2267,0-19,male
2268,0-19,female
2269,50-up,female
2270,20-49,female
2271,50-up,male
2272,0-19,female
2273,0-19,female
2274,20-49,undefined
2275,20-49,male
2276,0-19,male
2277,0-19,undefined
2278,20-49,male
2279,0-19,undefined
2280,0-19,male
2281,50-up,male
2282,0-19,female
2283,0-19,female
2284,0-19,undefined
2285,50-up,female
2286,0-19,female
2287,0-19,male
2288,20-49,undefined
2289,0-19,undefined
2290,0-19,undefined
2291,20-49,undefined
2292,0-19,undefined
2293,0-19,male
2294,20-49,undefined
2295,20-49,female
2296,50-up,male
2297,0-19,male
2298,0-19,female
2299,50-up,undefined
2300,50-up,male
2301,0-19,male
2302,0-19,female
2303,50-up,undefined
2304,50-up,undefined
2305,50-up,undefined
2306,0-19,female
2307,0-19,male
2308,0-19,male
2309,0-19,female
2310,0-19,male
2311,0-19,male
2312,0-19,undefined
2313,50-up,female
2314,50-up,female
2315,0-19,male
2316,50-up,female
2317,0-19,female
2318,0-19,female
2319,50-up,male
2320,20-49,female
2321,50-up,female
2322,0-19,female
2323,20-49,female
2324,20-49,female
2325,0-19,undefined
2326,50-up,male
2327,0-19,female
2328,50-up,male
2329,0-19,male
2330,50-up,undefined
2331,20-49,male
2332,50-up,female
2333,20-49,male
2334,20-49,female
2335,0-19,undefined
2336,0-19,male
2337,50-up,male
2338,0-19,female
2339,50-up,female
2340,20-49,female
2341,20-49,male
2342,0-19,female
2343,0-19,undefined
2344,50-up,female
2345,50-up,female
2346,0-19,undefined
2347,50-up,female
2348,0-19,male
2349,0-19,male
2350,50-up,male
2351,0-19,male
2352,50-up,male
2353,0-19,male
2354,0-19,undefined
2355,0-19,female
2356,0-19,undefined
2357,0-19,undefined
2358,50-up,female
2359,50-up,female
2360,20-49,male
2361,50-up,female
2362,50-up,male
2363,50-up,male
2364,0-19,male
2365,0-19,male
2366,20-49,female
2367,20-49,undefined
2368,0-19,male
2369,50-up,female
2370,50-up,male
2371,0-19,undefined
2372,0-19,male
2373,50-up,undefined
2374,50-up,male
2375,0-19,female
2376,20-49,male
2377,0-19,male
2378,0-19,male
2379,0-19,female
2380,50-up,undefined
2381,0-19,male
2382,0-19,female
2383,0-19,undefined
2384,0-19,female
2385,0-19,male
2386,0-19,female
2387,20-49,undefined
2388,0-19,female
2389,0-19,undefined
2390,20-49,male
2391,50-up,female
2392,0-19,undefined
2393,0-19,female
2394,50-up,undefined
2395,0-19,male
2396,0-19,male
2397,0-19,male
2398,0-19,undefined
2399,20-49,undefined
2400,0-19,female
2401,20-49,male
2402,50-up,undefined
2403,20-49,female
2404,50-up,male
2405,0-19,male
2406,0-19,undefined
2407,0-19,male
2408,0-19,female
2409,50-up,female
2410,0-19,undefined
2411,50-up,female
2412,50-up,female
2413,0-19,female
2414,0-19,male
2415,0-19,male
2416,0-19,male
2417,20-49,undefined
2418,0-19,undefined
2419,50-up,female
2420,50-up,female
2421,50-up,undefined
2422,0-19,male
2423,20-49,female
2424,20-49,female
2425,50-up,undefined
2426,50-up,female
2427,50-up,female
2428,20-49,male
2429,0-19,female
2430,20-49,male
2431,0-19,male
2432,0-19,male
2433,50-up,male
2434,0-19,male
2435,0-19,male
2436,50-up,undefined
2437,0-19,male
2438,50-up,undefined
2439,0-19,undefined
2440,0-19,male
2441,50-up,female
2442,50-up,male
2443,50-up,male
2444,0-19,male
2445,0-19,female
2446,0-19,male
2447,20-49,undefined
2448,0-19,male
2449,0-19,male
2450,0-19,female
2451,50-up,female
2452,20-49,undefined
2453,0-19,female
2454,20-49,female
2455,50-up,male
2456,0-19,male
2457,0-19,female
2458,0-19,female
2459,50-up,male
2460,0-19,undefined
2461,0-19,female
2462,50-up,female
2463,50-up,undefined
2464,0-19,male
2465,50-up,female
2466,50-up,male
2467,0-19,male
2468,50-up,male
2469,20-49,undefined
2470,50-up,male
2471,0-19,male
2472,50-up,male
2473,50-up,male
2474,0-19,female
2475,0-19,female
2476,20-49,undefined
2477,0-19,male
2478,50-up,female
2479,50-up,female
2480,50-up,male
2481,0-19,undefined
2482,50-up,female
2483,20-49,male
2484,50-up,male
2485,50-up,undefined
2486,20-49,undefined
2487,0-19,female
2488,0-19,undefined
2489,20-49,undefined
2490,20-49,female
2491,0-19,undefined
2492,50-up,male
2493,0-19,female
2494,0-19,male
2495,0-19,male
2496,0-19,female
2497,50-up,female
2498,0-19,female
2499,20-49,undefined
2500,50-up,female
2501,20-49,undefined
2502,20-49,male
2503,0-19,female
2504,20-49,male
2505,0-19,undefined
2506,0-19,male
2507,0-19,undefined
2508,20-49,male
2509,20-49,male
2510,0-19,female
2511,20-49,male
2512,50-up,female
2513,50-up,male
2514,50-up,female
2515,0-19,male
2516,0-19,undefined
2517,0-19,female
2518,0-19,female
2519,50-up,female
2520,20-49,undefined
2521,50-up,male
2522,0-19,male
2523,0-19,male
2524,20-49,undefined
2525,0-19,undefined
2526,0-19,female
2527,20-49,undefined
2528,50-up,male
2529,20-49,male
2530,0-19,undefined
2531,0-19,undefined
2532,50-up,female
2533,50-up,male
2534,20-49,male
2535,0-19,female
2536,50-up,undefined
2537,0-19,male
2538,50-up,male
2539,50-up,female
2540,20-49,male
2541,50-up,male
2542,0-19,female
2543,50-up,male
2544,50-up,female
2545,50-up,female
2546,0-19,female
2547,50-up,male
2548,20-49,female
2549,50-up,undefined
2550,20-49,female
2551,50-up,undefined
2552,50-up,female
2553,0-19,male
2554,0-19,male
2555,0-19,male
2556,50-up,female
2557,0-19,female
2558,20-49,undefined
2559,0-19,female
2560,20-49,female
2561,0-19,male
2562,0-19,undefined
2563,0-19,male
2564,0-19,female
2565,0-19,female
2566,50-up,male
2567,0-19,undefined
2568,50-up,female
2569,0-19,undefined
2570,0-19,female
2571,50-up,male
2572,0-19,undefined
2573,20-49,female
2574,0-19,male
2575,50-up,undefined
2576,0-19,male
2577,50-up,female
2578,0-19,female
2579,50-up,undefined
2580,0-19,undefined
2581,0-19,male
2582,0-19,male
2583,0-19,male
2584,0-19,male
2585,0-19,male
2586,50-up,male
2587,50-up,female
2588,20-49,female
2589,0-19,female
2590,50-up,male
2591,0-19,male
2592,50-up,male
2593,0-19,female
2594,20-49,female
2595,20-49,female
2596,50-up,male
2597,0-19,female
2598,0-19,undefined
2599,0-19,undefined
2600,50-up,female
2601,50-up,male
2602,0-19,female
2603,0-19,male
2604,0-19,female
2605,0-19,undefined
2606,0-19,female
2607,50-up,male
2608,0-19,male
2609,50-up,male
2610,0-19,male
2611,50-up,undefined
2612,0-19,female
2613,50-up,undefined
2614,50-up,female
2615,0-19,female
2616,0-19,male
2617,20-49,female
2618,50-up,undefined
2619,0-19,female
2620,50-up,female
2621,50-up,female
2622,50-up,female
2623,50-up,male
2624,50-up,undefined
2625,0-19,female
2626,0-19,male
2627,0-19,female
2628,50-up,female
2629,0-19,male
2630,50-up,female
2631,0-19,female
2632,50-up,female
2633,50-up,female
2634,0-19,female
2635,0-19,male
2636,50-up,female
2637,0-19,male
2638,50-up,female
2639,50-up,female
2640,0-19,female
2641,50-up,female
2642,0-19,female
2643,0-19,undefined
2644,50-up,male
2645,0-19,female
2646,0-19,female
2647,0-19,male
2648,0-19,undefined
2649,50-up,male
2650,50-up,male
2651,50-up,male
2652,50-up,female
2653,0-19,male
2654,50-up,undefined
2655,0-19,male
2656,0-19,female
2657,0-19,undefined
2658,0-19,female
2659,50-up,male
